,season,team,season_type,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list
10,2021,DET,REG,17,396,593,3884,23,14,36,-286,7,4,3783,2091,194,-20.95766867941608,-0.0008972137109566977,5,427,1886,12,6,4,107,-38.116281128100596,0,396,565,3884,23,2,1,3783,2091,194,66.889789439301,5,0,640,94,430,51,240,10,30.0,201.0,63,11,108,68,0,1,0,0,7,9,8,8,0,105,824,77,22,236,36,880,26,30,4,0,52,0.8666666666666667,0,4,11,10,1,0,0,0,0,2,2,0,49;43;35;39;52;40;35;37;47;41;31;20;43;31;41;49;36;37;47;45;26;37;26;34;36;27,51;47;48;55,,984,201,0,27,28,1,0,0.9642857142857143,0,0,0,0,
11,2021,GB,REG,17,402,593,4526,39,7,33,-211,3,1,4578,2410,237,121.74914223977387,4.584308101942665,0,446,1900,13,5,2,113,14.604044207552086,1,402,570,4526,39,5,1,4578,2410,237,185.05434345266997,0,0,633,77,295,46,249,10,38.0,287.0,93,18,164,74,2,5,0,0,10,13,8,8,0,69,678,81,25,199,30,531,25,34,7,2,54,0.7352941176470589,0,9,9,4,3,0,0,0,2,4,1,0,39;54;38;51;26;29;44;44;22;49;39;39;21;27;54;45;28;29;20;29;32;35;36;37;36,36;51;40;40;42;32;42,34;37,903,283,71,49,51,2,0,0.9607843137254902,2,2,0,0,51;49
12,2021,HOU,REG,17,354,546,3630,21,15,44,-325,4,1,3997,1723,163,-60.411743138214874,-1.2525474478136196,1,420,1422,8,5,1,84,-66.45837687555539,1,354,523,3630,21,5,4,3997,1723,163,16.25760278590758,1,1,644,119,437,67,273,16,32.0,225.0,70,17,295,64,1,2,1,0,9,11,8,8,0,114,978,69,26,188,43,1006,21,27,5,1,61,0.7777777777777778,0,7,5,3,5,1,0,0,0,2,3,0,40;26;25;53;33;31;53;31;40;20;43;24;37;21;61;52;51;25;51;25;31,56;45;55;52;45,41,773,253,41,25,29,4,0,0.8620689655172413,0,0,0,0,
13,2021,IND,REG,17,324,521,3588,27,8,32,-227,4,4,4000,1657,168,9.956186922557421,-2.345195688693177,2,499,2540,22,7,3,159,39.33890038725944,0,324,502,3588,27,5,1,4000,1647,168,101.19045703613513,2,2,632,134,336,55,236,18,33.0,223.0,86,19,175,69,0,4,1,12,9,10,14,15,1,76,688,68,23,170,33,808,29,35,5,1,48,0.8285714285714286,0,7,9,13,0,0,0,0,1,2,2,0,21;48;46;35;43;28;24;34;43;37;43;41;42;34;39;24;29;37;36;35;45;23;25;41;41;37;46;41;41,51;47;35;49;53,37,1059,235,37,46,47,1,0,0.9787234042553191,0,0,0,0,
14,2021,JAX,REG,17,361,604,3674,12,17,32,-238,6,5,4765,1640,179,-58.918805229335554,-4.648889327744481,2,392,1755,13,6,4,95,-23.66407170104753,0,361,583,3674,12,5,2,4765,1640,179,11.35371707777394,2,2,647,80,426,55,268,9,32.0,236.0,83,7,57,50,0,2,0,109,6,6,2,2,1,104,856,76,19,159,36,799,21,27,6,0,56,0.7777777777777778,0,7,7,3,4,0,0,0,0,2,4,0,40;54;53;39;55;21;56;30;22;34;22;38;35;21;45;40;29;22;20;39;31,55;52;48;53;42;51,,746,301,0,18,22,4,0,0.8181818181818182,1,1,0,0,53
15,2021,KC,REG,17,448,675,4937,37,13,28,-146,5,2,4965,2728,267,146.8661316845902,2.745782260624861,1,431,1955,16,8,5,128,19.4014098809912,1,448,637,4937,37,4,3,4965,2728,267,199.82709460043392,1,0,634,56,368,42,192,18,31.0,209.0,91,15,160,69,2,2,0,0,11,14,14,14,2,111,925,43,19,228,30,702,28,32,4,0,56,0.875,0,3,13,5,7,0,0,0,1,1,2,0,28;43;34;38;54;52;42;36;34;24;55;40;35;37;53;56;45;26;54;37;30;33;44;34;30;34;34;51,57;46;51;39,,1113,193,0,50,53,3,0,0.9433962264150944,0,0,0,0,
16,2021,LA,REG,17,406,607,4893,41,18,31,-251,3,2,5134,2137,233,108.2507875701711,-0.4412923367118502,2,420,1683,10,3,2,104,-35.8979216356487,0,406,602,4893,41,2,0,5134,2137,233,182.64076882577444,2,1,631,116,444,75,337,15,50.0,367.0,95,19,192,72,0,1,0,0,6,7,6,6,0,76,637,59,19,215,34,686,32,34,2,0,55,0.9411764705882353,0,6,15,7,4,0,0,0,0,1,1,0,53;22;34;38;48;26;42;22;31;47;32;33;47;27;34;22;54;37;36;39;40;44;37;55;35;33;55;35;32;31;24;43,46;56,,1188,102,0,48,49,1,0,0.9795918367346939,0,0,0,0,
17,2021,LAC,REG,17,443,674,5014,38,15,31,-214,1,1,5082,2403,257,119.34808747669967,-0.7824577945136173,6,423,1834,18,3,2,113,-15.468361516838732,1,443,659,5014,38,5,3,5082,2403,257,166.34604151920746,6,1,641,101,427,55,221,19,35.0,231.0,89,11,70,56,0,1,0,0,1,1,10,10,1,116,1033,58,18,107,39,976,24,27,3,0,50,0.8888888888888888,1,8,6,8,1,0,0,0,0,1,2,0,33;27;46;32;29;24;48;30;29;46;24;30;41;43;43;27;28;39;50;46;35;19;23;41,44;52;51,,833,147,0,40,47,7,0,0.851063829787234,1,1,0,0,29
18,2021,LV,REG,17,429,628,4808,23,14,40,-241,9,5,5115,2291,217,36.74009039532133,2.1554218002812835,0,414,1617,14,9,2,102,-49.077885610842344,0,429,603,4808,23,5,3,5115,2291,217,116.59680748594981,0,0,628,85,453,53,239,13,35.0,207.0,114,6,68,74,0,5,1,0,16,19,9,9,0,124,1104,72,32,309,35,694,40,43,3,0,56,0.9302325581395349,0,10,12,12,6,0,0,1,0,1,1,0,34;55;46;33;41;45;50;38;22;31;50;30;28;39;25;32;25;26;47;22;46;30;56;29;52;38;37;26;24;40;48;41;47;44;33;24;31;52;40;47,52;43;25,,1504,120,0,30,33,3,0,0.9090909090909091,5,5,0,0,22;29;48;33;47
19,2021,MIA,REG,17,404,615,3936,21,14,40,-285,10,4,4471,1739,206,-4.536039533838316,0.2890671533415977,2,442,1568,12,5,2,93,-58.10777029026222,0,404,599,3936,21,2,1,4471,1739,206,79.66824750957718,2,1,585,113,403,60,354,14,47.0,367.0,128,14,175,91,3,8,0,2,16,20,12,12,2,105,825,68,29,190,19,330,23,31,5,3,51,0.7419354838709677,0,6,7,8,2,0,0,0,1,1,3,0,48;46;50;38;23;33;24;51;42;31;22;29;24;46;33;48;48;24;48;34;39;30;49,48;58;32;52;59,49;36;53,860,249,138,34,35,1,0,0.9714285714285714,0,0,0,0,
20,2021,MIN,REG,17,398,604,4450,34,7,30,-212,10,2,4842,1944,203,57.376755653997975,0.8656198229756885,0,449,1930,10,6,3,109,-41.31556674316617,1,398,578,4450,34,3,1,4842,1944,203,130.16799782018597,0,2,657,107,443,55,350,13,51.0,378.0,101,16,256,68,2,2,0,0,13,15,8,8,0,111,1043,72,26,206,32,849,33,38,5,0,55,0.868421052631579,0,8,11,7,7,0,0,0,1,2,2,0,53;52;52;43;34;20;38;38;55;54;25;25;38;45;40;24;36;46;30;51;29;41;31;31;38;42;25;37;23;24;44;51;39,37;49;50;47;53,,1254,236,0,36,40,4,0,0.9,2,3,1,0,37;54;29
21,2021,NE,REG,17,364,535,4098,24,13,28,-241,4,2,4288,1940,187,77.8880193656106,2.903214318411703,2,489,2151,24,7,3,146,6.713306028096724,1,364,524,4098,24,5,4,4288,1940,187,120.77114051840509,2,0,579,142,402,50,264,10,36.0,256.0,86,23,322,89,3,4,0,0,9,12,7,7,0,95,854,66,28,316,25,544,36,39,3,0,53,0.9230769230769231,0,9,11,11,5,0,0,0,0,0,3,0,27;42;33;46;49;32;26;45;26;27;52;52;32;21;39;50;24;48;48;30;37;38;32;44;53;33;22;37;44;28;52;41;34;25;43;43,56;54;53,,1355,163,0,42,47,4,1,0.8936170212765957,1,2,1,0,56;21
22,2021,NO,REG,17,293,504,3437,29,13,37,-251,4,2,3745,1687,167,-32.21065915119972,-5.065544216818971,0,510,1991,12,2,1,117,-51.90695940658594,0,293,474,3437,29,3,1,3745,1687,167,62.94824915097858,0,0,659,56,376,76,344,13,46.0,310.0,113,18,313,81,2,3,0,33,6,7,7,7,0,98,811,70,35,349,37,838,25,30,5,0,52,0.8333333333333334,0,8,11,5,1,0,0,0,2,0,3,0,44;21;33;23;35;23;35;52;20;28;42;23;31;37;39;35;42;38;41;27;41;33;37;27;33,52;36;58;56;34,,840,236,0,31,38,7,0,0.8157894736842105,0,0,0,0,
23,2021,NYG,REG,17,351,593,3463,15,20,38,-267,11,6,4363,1621,171,-131.0419566302411,-4.760361256751621,1,419,1688,8,4,2,93,-34.944570241398154,3,351,564,3463,15,4,2,4363,1621,171,-25.41796615699329,1,0,629,98,544,47,184,12,34.0,205.0,79,15,135,83,1,4,1,0,12,14,7,7,0,88,674,67,26,197,33,683,29,33,4,0,55,0.8787878787878788,0,5,12,5,7,0,0,0,1,0,3,0,23;47;52;55;35;25;31;23;48;51;51;27;49;53;44;23;35;32;38;37;35;39;39;34;51;35;42;54;38,35;54;51;56,,1146,196,0,17,17,0,0,1.0,0,0,0,0,
24,2021,NYJ,REG,17,357,603,3959,20,20,53,-418,5,2,4349,2002,195,-75.23830914390199,-6.617548284657858,2,380,1667,14,1,1,89,-10.90585507697898,2,357,581,3959,20,6,4,4349,2002,195,30.083288470914923,2,1,654,114,448,55,287,13,31.0,245.0,88,7,114,61,1,0,0,0,6,6,7,7,0,103,860,56,17,206,50,1371,21,27,6,0,51,0.7777777777777778,0,7,8,5,1,0,0,0,0,3,3,0,21;35;27;22;31;49;24;24;33;48;35;31;37;36;46;36;27;42;20;51;49,53;48;54;55;40;42,,724,292,0,23,27,3,1,0.8518518518518519,0,0,0,0,
25,2021,PHI,REG,17,307,494,3585,20,10,31,-181,6,1,4230,1729,168,31.47512800430678,0.42755202605174814,3,550,2715,25,6,4,172,43.0000130858342,2,307,468,3585,20,2,1,4230,1729,168,103.46234963831195,3,0,607,65,507,62,287,13,29.0,220.0,83,12,142,56,2,1,0,8,12,17,4,4,3,107,842,55,33,239,34,630,30,33,2,1,58,0.9090909090909091,0,7,10,10,3,0,0,0,0,2,0,0,43;45;29;25;31;30;58;43;26;41;24;30;52;23;50;37;33;47;31;32;43;46;20;37;22;37;42;41;38;40,46;41,47,1096,87,47,44,44,0,0,1.0,0,0,0,0,
26,2021,PIT,REG,17,425,664,4017,23,11,38,-239,9,5,4439,2054,204,-57.07841774197806,-2.7505456465674416,2,411,1583,10,0,0,91,-20.156033461619195,0,425,653,4017,23,4,3,4439,2054,204,11.854559001116368,2,1,674,116,406,85,375,18,55.0,321.0,106,13,105,80,0,3,0,9,10,11,9,9,0,106,831,70,40,370,38,849,36,40,4,0,56,0.9,0,9,8,11,8,0,0,0,1,2,1,0,24;20;45;56;26;52;48;43;27;52;37;31;54;52;40;20;23;51;36;36;45;40;53;43;36;28;46;48;34;22;30;50;48;28;40;36,42;49;56;36,,1400,183,0,27,29,2,0,0.9310344827586207,2,2,0,0,37;36
27,2021,SEA,REG,17,324,495,3815,30,7,46,-383,5,2,4619,1743,166,15.375291091702412,3.810592596163749,1,413,2074,18,4,1,108,16.348847755579502,0,324,474,3815,30,6,3,4619,1743,166,101.10014453433094,1,1,671,160,504,52,250,9,33.0,250.0,92,11,92,80,0,3,1,41,10,12,7,7,0,97,803,74,23,192,38,894,17,23,6,0,53,0.7391304347826086,0,2,9,3,3,0,0,0,2,2,2,0,31;53;32;40;43;50;31;27;27;38;38;39;36;51;36;42;38,44;35;44;53;56;39,,652,271,0,44,47,3,0,0.9361702127659575,0,0,0,0,
28,2021,SF,REG,17,343,514,4437,26,14,33,-216,4,2,4003,2254,200,105.88352162400113,1.7509735056332305,1,499,2166,22,5,1,137,-1.9087813498247614,1,343,497,4437,26,9,4,4003,2254,200,154.92724108756136,1,0,634,71,411,83,393,22,48.0,364.0,103,9,136,55,2,1,0,0,11,16,11,11,0,102,1066,65,34,279,34,642,27,32,5,0,56,0.84375,0,7,6,9,5,0,0,0,0,4,1,0,40;52;46;47;34;56;48;52;22;32;26;50;20;48;45;46;22;50;33;24;30;48;37;27;36;42;24,52;41;48;42;47,,1037,230,0,42,46,4,0,0.9130434782608695,1,1,0,0,24
29,2021,TB,REG,17,492,731,5383,43,12,23,-154,3,2,5894,2573,274,144.29641737040208,1.5622488238624987,0,385,1672,18,3,3,108,-2.428033534017369,1,492,716,5383,43,4,2,5894,2573,274,186.2463829766837,0,0,676,60,316,73,315,16,47.0,285.0,127,17,177,85,2,1,0,0,3,4,12,12,0,97,874,65,35,250,30,592,25,31,6,0,48,0.8064516129032258,0,11,7,7,0,0,0,0,1,3,1,1,36;26;29;44;27;48;42;22;25;31;25;40;30;25;31;23;24;36;43;21;48;39;27;39;40,55;36;60;43;45;46,,821,285,0,56,59,3,0,0.9491525423728814,1,1,0,0,36
30,2021,TEN,REG,17,359,535,3745,22,14,47,-327,6,3,4005,1780,194,28.506517294325874,2.4460587978819848,1,551,2404,23,9,4,140,0.8969569727867412,1,359,522,3745,22,4,3,4005,1780,194,111.0766513246531,1,0,601,104,350,62,335,13,42.0,309.0,93,16,128,83,2,3,0,0,14,18,6,6,2,103,973,61,30,293,40,778,26,32,6,0,51,0.8125,0,5,12,8,1,0,0,0,0,6,0,0,33;30;24;36;32;44;46;36;34;43;38;34;51;46;44;28;36;36;44;29;26;32;38;44;23;44,46;44;49;44;47;42,,951,272,0,43,47,4,0,0.9148936170212766,3,3,0,0,36;44;44
31,2021,WAS,REG,17,356,550,3746,21,15,43,-305,7,3,4120,1896,181,-35.989729638705995,-0.008746392829579487,0,477,2061,13,10,3,134,-14.795005624785562,2,356,534,3746,21,4,3,4120,1896,181,37.76913575907221,0,1,612,85,417,54,220,9,37.0,180.0,104,11,120,61,2,1,0,0,15,18,7,7,0,82,743,63,16,134,36,904,28,33,2,3,55,0.8484848484848485,0,10,5,10,3,0,0,0,0,1,1,0,30;43;48;49;37;43;21;45;23;24;50;43;45;52;46;28;29;36;29;23;48;22;31;39;55;23;43;23,51;42,42;45;47,1028,93,134,25,29,2,2,0.8620689655172413,2,2,0,0,43;48
