,player.bye_weeks.week,player.display_position,player.editorial_player_key,player.editorial_team_abbr,player.editorial_team_full_name,player.editorial_team_key,player.editorial_team_url,player.eligible_positions,player.eligible_positions_to_add,player.has_player_notes,player.headshot.size,player.headshot.url,player.image_url,player.is_keeper.status,player.is_keeper.cost,player.is_keeper.kept,player.is_undroppable,player.name.ascii_first,player.name.ascii_last,player.name.first,player.name.full,player.name.last,player.player_id,player.player_key,player.player_notes_last_timestamp,player.position_type,player.primary_position,player.uniform_number,player.url,player.status,player.status_full,player.has_recent_player_notes,player.injury_note
458,6,WR,nfl.p.33437,Min,Minnesota Vikings,nfl.t.16,https://sports.yahoo.com/nfl/teams/minnesota/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/IzqzdbsAD_l8Qki2g.2Hdw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08152025/33437.png,https://s.yimg.com/iu/api/res/1.2/IzqzdbsAD_l8Qki2g.2Hdw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08152025/33437.png,False,False,False,0,Rondale,Moore,Rondale,Rondale Moore,Moore,33437,449.p.33437,,O,WR,4,https://sports.yahoo.com/nfl/players/33437,NA,Inactive: Coach's Decision or Not on Roster,,Knee
459,9,TE,nfl.p.33443,Pit,Pittsburgh Steelers,nfl.t.23,https://sports.yahoo.com/nfl/teams/pittsburgh/,['TE'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/kNOQr0Rbu5O6__OENxtEkg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08202025/33443.png,https://s.yimg.com/iu/api/res/1.2/kNOQr0Rbu5O6__OENxtEkg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08202025/33443.png,False,False,False,0,Pat,Freiermuth,Pat,Pat Freiermuth,Freiermuth,33443,449.p.33443,1760675657.0,O,TE,88,https://sports.yahoo.com/nfl/players/33443,,,,
460,6,WR,nfl.p.33444,Mia,Miami Dolphins,nfl.t.15,https://sports.yahoo.com/nfl/teams/miami/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/bjw1kYymxI1Fx4PD48A2_Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08272025/33444.png,https://s.yimg.com/iu/api/res/1.2/bjw1kYymxI1Fx4PD48A2_Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08272025/33444.png,False,False,False,0,Dee,Eskridge,Dee,Dee Eskridge,Eskridge,33444,449.p.33444,,O,WR,82,https://sports.yahoo.com/nfl/players/33444,Q,Questionable,,Finger
461,6,WR,nfl.p.33445,LAR,Los Angeles Rams,nfl.t.14,https://sports.yahoo.com/nfl/teams/la-rams/,['WR'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/Xl4rLign0oQis8T4l1_QjA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252025/33445.png,https://s.yimg.com/iu/api/res/1.2/Xl4rLign0oQis8T4l1_QjA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252025/33445.png,False,False,False,0,Tutu,Atwell,Tutu,Tutu Atwell,Atwell,33445,449.p.33445,1760985508.0,O,WR,5,https://sports.yahoo.com/nfl/players/33445,,,1.0,
462,5,WR,nfl.p.33447,Phi,Philadelphia Eagles,nfl.t.21,https://sports.yahoo.com/nfl/teams/philadelphia/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/nAZ5Poq8RnQzevqXTC.hrg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08062025/33447.png,https://s.yimg.com/iu/api/res/1.2/nAZ5Poq8RnQzevqXTC.hrg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08062025/33447.png,False,False,False,0,Terrace,Marshall,Terrace,Terrace Marshall,Marshall,33447,449.p.33447,,O,WR,82,https://sports.yahoo.com/nfl/players/33447,NA,Inactive: Coach's Decision or Not on Roster,,
463,11,QB,nfl.p.33452,TB,Tampa Bay Buccaneers,nfl.t.27,https://sports.yahoo.com/nfl/teams/tampa-bay/,['QB'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/xX8Xd2T5ZMYsTKG1n0Kk2A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282025/33452.png,https://s.yimg.com/iu/api/res/1.2/xX8Xd2T5ZMYsTKG1n0Kk2A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282025/33452.png,False,False,False,0,Kyle,Trask,Kyle,Kyle Trask,Trask,33452,449.p.33452,1760477207.0,O,QB,,https://sports.yahoo.com/nfl/players/33452,NA,Inactive: Coach's Decision or Not on Roster,,
464,14,QB,nfl.p.33454,Ind,Indianapolis Colts,nfl.t.11,https://sports.yahoo.com/nfl/teams/indianapolis/,['QB'],,,small,https://s.yimg.com/iu/api/res/1.2/KRfw6rSFcgne0P7q4ep1RA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08022023/33454.png,https://s.yimg.com/iu/api/res/1.2/KRfw6rSFcgne0P7q4ep1RA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08022023/33454.png,False,False,False,0,Kellen,Mond,Kellen,Kellen Mond,Mond,33454,449.p.33454,,O,QB,,https://sports.yahoo.com/nfl/players/33454,NA,Inactive: Coach's Decision or Not on Roster,,
465,14,QB,nfl.p.33455,Hou,Houston Texans,nfl.t.34,https://sports.yahoo.com/nfl/teams/houston/,['QB'],,,small,https://s.yimg.com/iu/api/res/1.2/23kYeS40auliDvZ65DpetA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08192025/33455.png,https://s.yimg.com/iu/api/res/1.2/23kYeS40auliDvZ65DpetA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08192025/33455.png,False,False,False,0,Davis,Mills,Davis,Davis Mills,Mills,33455,449.p.33455,,O,QB,10,https://sports.yahoo.com/nfl/players/33455,,,,
466,12,WR,nfl.p.33465,Buf,Buffalo Bills,nfl.t.2,https://sports.yahoo.com/nfl/teams/buffalo/,['WR'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/NyLOkVyGbOHHhAhj36yzig--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07302025/33465.png,https://s.yimg.com/iu/api/res/1.2/NyLOkVyGbOHHhAhj36yzig--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07302025/33465.png,False,False,False,0,Joshua,Palmer,Joshua,Joshua Palmer,Palmer,33465,449.p.33465,1760536424.0,O,WR,5,https://sports.yahoo.com/nfl/players/33465,,,,
467,12,TE,nfl.p.33469,Jax,Jacksonville Jaguars,nfl.t.30,https://sports.yahoo.com/nfl/teams/jacksonville/,['TE'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/37Sw8RnXK.hoSPh3kyKOUQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08202025/33469.png,https://s.yimg.com/iu/api/res/1.2/37Sw8RnXK.hoSPh3kyKOUQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08202025/33469.png,False,False,False,0,Hunter,Long,Hunter,Hunter Long,Long,33469,449.p.33469,1760977594.0,O,TE,84,https://sports.yahoo.com/nfl/players/33469,,,1.0,
468,12,WR,nfl.p.33470,Jax,Jacksonville Jaguars,nfl.t.30,https://sports.yahoo.com/nfl/teams/jacksonville/,['WR'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/Te3_jjr8DYHKpLW2GZazgw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08202025/33470.png,https://s.yimg.com/iu/api/res/1.2/Te3_jjr8DYHKpLW2GZazgw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08202025/33470.png,False,False,False,0,Dyami,Brown,Dyami,Dyami Brown,Brown,33470,449.p.33470,1760909811.0,O,WR,5,https://sports.yahoo.com/nfl/players/33470,,,,
469,11,TE,nfl.p.33471,Car,Carolina Panthers,nfl.t.29,https://sports.yahoo.com/nfl/teams/carolina/,['TE'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/HD45UtqKB45j4xBDwsju2g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07302025/33471.png,https://s.yimg.com/iu/api/res/1.2/HD45UtqKB45j4xBDwsju2g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07302025/33471.png,False,False,False,0,Tommy,Tremble,Tommy,Tommy Tremble,Tremble,33471,449.p.33471,1760924532.0,O,TE,82,https://sports.yahoo.com/nfl/players/33471,,,1.0,
470,9,RB,nfl.p.33476,Pit,Pittsburgh Steelers,nfl.t.23,https://sports.yahoo.com/nfl/teams/pittsburgh/,['RB'],,,small,https://s.yimg.com/iu/api/res/1.2/XPlDYy9y1Yg_1hqOQgN8Ug--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08202025/33476.png,https://s.yimg.com/iu/api/res/1.2/XPlDYy9y1Yg_1hqOQgN8Ug--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08202025/33476.png,False,False,False,0,Trey,Sermon,Trey,Trey Sermon,Sermon,33476,449.p.33476,,O,RB,37,https://sports.yahoo.com/nfl/players/33476,NA,Inactive: Coach's Decision or Not on Roster,,
471,14,WR,nfl.p.33477,Hou,Houston Texans,nfl.t.34,https://sports.yahoo.com/nfl/teams/houston/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/wGEEKD1bv1VZdmpZ4RvhqQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08192025/33477.png,https://s.yimg.com/iu/api/res/1.2/wGEEKD1bv1VZdmpZ4RvhqQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08192025/33477.png,False,False,False,1,Nico,Collins,Nico,Nico Collins,Collins,33477,449.p.33477,,O,WR,12,https://sports.yahoo.com/nfl/players/33477,,,,
472,6,WR,nfl.p.33479,Mia,Miami Dolphins,nfl.t.15,https://sports.yahoo.com/nfl/teams/miami/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/ltml5kqfAAQV7XfTlN6jWA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09132022/33479.png,https://s.yimg.com/iu/api/res/1.2/ltml5kqfAAQV7XfTlN6jWA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09132022/33479.png,False,False,False,0,Anthony,Schwartz,Anthony,Anthony Schwartz,Schwartz,33479,449.p.33479,,O,WR,,https://sports.yahoo.com/nfl/players/33479,NA,Inactive: Coach's Decision or Not on Roster,,Knee
473,14,TE,nfl.p.33485,Hou,Houston Texans,nfl.t.34,https://sports.yahoo.com/nfl/teams/houston/,['TE'],,,small,https://s.yimg.com/iu/api/res/1.2/N3Y_Z7KhIF87mF0vE4VQFA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08072024/33485.png,https://s.yimg.com/iu/api/res/1.2/N3Y_Z7KhIF87mF0vE4VQFA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08072024/33485.png,False,False,False,0,Tre',McKitty,Tre',Tre' McKitty,McKitty,33485,449.p.33485,,O,TE,,https://sports.yahoo.com/nfl/players/33485,NA,Inactive: Coach's Decision or Not on Roster,,
474,11,RB,nfl.p.33495,Ari,Arizona Cardinals,nfl.t.22,https://sports.yahoo.com/nfl/teams/arizona/,['RB'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/WSBNS5hpLK859r6XwU3IeA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08012025/33495.png,https://s.yimg.com/iu/api/res/1.2/WSBNS5hpLK859r6XwU3IeA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08012025/33495.png,False,False,False,0,Michael,Carter,Michael,Michael Carter,Carter,33495,449.p.33495,1760997037.0,O,RB,22,https://sports.yahoo.com/nfl/players/33495,,,1.0,
475,5,WR,nfl.p.33497,LAC,Los Angeles Chargers,nfl.t.24,https://sports.yahoo.com/nfl/teams/la-chargers/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/1E6euH8kJMkmK_T_0b_uRQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/33497.png,https://s.yimg.com/iu/api/res/1.2/1E6euH8kJMkmK_T_0b_uRQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/33497.png,False,False,False,0,Dez,Fitzpatrick,Dez,Dez Fitzpatrick,Fitzpatrick,33497,449.p.33497,,O,WR,,https://sports.yahoo.com/nfl/players/33497,NA,Inactive: Coach's Decision or Not on Roster,,
476,5,WR,nfl.p.33500,Det,Detroit Lions,nfl.t.8,https://sports.yahoo.com/nfl/teams/detroit/,['WR'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/LQZl1Mo7u0KUzLXU9RSw2g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/33500.png,https://s.yimg.com/iu/api/res/1.2/LQZl1Mo7u0KUzLXU9RSw2g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/33500.png,False,False,False,1,Amon-Ra,St. Brown,Amon-Ra,Amon-Ra St. Brown,St. Brown,33500,449.p.33500,1760327381.0,O,WR,14,https://sports.yahoo.com/nfl/players/33500,,,,
477,12,RB,nfl.p.33507,NYJ,New York Jets,nfl.t.20,https://sports.yahoo.com/nfl/teams/ny-jets/,['RB'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/AbCgXyJc8sRmMQO.m5Jp0g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09182025/33507.png,https://s.yimg.com/iu/api/res/1.2/AbCgXyJc8sRmMQO.m5Jp0g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09182025/33507.png,False,False,False,0,Kene,Nwangwu,Kene,Kene Nwangwu,Nwangwu,33507,449.p.33507,1760903105.0,O,RB,34,https://sports.yahoo.com/nfl/players/33507,Q,Questionable,,Hand
478,14,RB,nfl.p.33508,NE,New England Patriots,nfl.t.17,https://sports.yahoo.com/nfl/teams/new-england/,['RB'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/ncb3zr__n4xggLQ5LEIDaw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212025/33508.png,https://s.yimg.com/iu/api/res/1.2/ncb3zr__n4xggLQ5LEIDaw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212025/33508.png,False,False,False,0,Rhamondre,Stevenson,Rhamondre,Rhamondre Stevenson,Stevenson,33508,449.p.33508,1760963055.0,O,RB,38,https://sports.yahoo.com/nfl/players/33508,,,1.0,
479,14,TE,nfl.p.33512,Was,Washington Commanders,nfl.t.28,https://sports.yahoo.com/nfl/teams/washington/,['TE'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/Ndpy26SXO3zH.0aJW7hDIg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022025/33512.png,https://s.yimg.com/iu/api/res/1.2/Ndpy26SXO3zH.0aJW7hDIg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022025/33512.png,False,False,False,0,John,Bates,John,John Bates,Bates,33512,449.p.33512,1760139216.0,O,TE,87,https://sports.yahoo.com/nfl/players/33512,,,,
480,11,RB,nfl.p.33514,Car,Carolina Panthers,nfl.t.29,https://sports.yahoo.com/nfl/teams/carolina/,['RB'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/6G48ulmwtJbWoqdVtXlSVQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07302025/33514.png,https://s.yimg.com/iu/api/res/1.2/6G48ulmwtJbWoqdVtXlSVQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07302025/33514.png,False,False,False,0,Chuba,Hubbard,Chuba,Chuba Hubbard,Hubbard,33514,449.p.33514,1760982801.0,O,RB,30,https://sports.yahoo.com/nfl/players/33514,Q,Questionable,1.0,Knee
481,5,TE,nfl.p.33515,Phi,Philadelphia Eagles,nfl.t.21,https://sports.yahoo.com/nfl/teams/philadelphia/,['TE'],,,small,https://s.yimg.com/iu/api/res/1.2/7mtT0VCVGLZ4PndqpdJ3tw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08062025/33515.png,https://s.yimg.com/iu/api/res/1.2/7mtT0VCVGLZ4PndqpdJ3tw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08062025/33515.png,False,False,False,0,Kylen,Granson,Kylen,Kylen Granson,Granson,33515,449.p.33515,,O,TE,83,https://sports.yahoo.com/nfl/players/33515,,,,
482,10,WR,nfl.p.33517,Cle,Cleveland Browns,nfl.t.5,https://sports.yahoo.com/nfl/teams/cleveland/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/fgsT_ISwLxUMbWa2HjlDsA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252023/33517.png,https://s.yimg.com/iu/api/res/1.2/fgsT_ISwLxUMbWa2HjlDsA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252023/33517.png,False,False,False,0,Jaelon,Darden,Jaelon,Jaelon Darden,Darden,33517,449.p.33517,,O,WR,,https://sports.yahoo.com/nfl/players/33517,NA,Inactive: Coach's Decision or Not on Roster,,
