,player.bye_weeks.week,player.display_position,player.editorial_player_key,player.editorial_team_abbr,player.editorial_team_full_name,player.editorial_team_key,player.editorial_team_url,player.eligible_positions,player.eligible_positions_to_add,player.headshot.size,player.headshot.url,player.image_url,player.is_keeper.status,player.is_keeper.cost,player.is_keeper.kept,player.is_undroppable,player.name.ascii_first,player.name.ascii_last,player.name.first,player.name.full,player.name.last,player.player_id,player.player_key,player.position_type,player.primary_position,player.uniform_number,player.url,player.has_player_notes,player.player_notes_last_timestamp,player.has_recent_player_notes
726,12,RB,nfl.p.26851,Pit,Pittsburgh Steelers,nfl.t.23,https://sports.yahoo.com/nfl/teams/pittsburgh/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0,Jawan,Jamison,Jawan,Jawan Jamison,Jamison,26851,331.p.26851,O,RB,44,https://sports.yahoo.com/nfl/players/26851,,,
727,4,RB,nfl.p.26853,Ari,Arizona Cardinals,nfl.t.22,https://sports.yahoo.com/nfl/teams/arizona/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/m41JeWwzJC9SFcIdSm0h5w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282018/26853.png,https://s.yimg.com/iu/api/res/1.2/m41JeWwzJC9SFcIdSm0h5w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282018/26853.png,False,False,False,0,Kerwynn,Williams,Kerwynn,Kerwynn Williams,Williams,26853,331.p.26853,O,RB,0,https://sports.yahoo.com/nfl/players/26853,,,
728,11,QB,nfl.p.26857,Dal,Dallas Cowboys,nfl.t.6,https://sports.yahoo.com/nfl/teams/dallas/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/WU2TRTgawAfWNSvHyVlucw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09292017/26857.png,https://s.yimg.com/iu/api/res/1.2/WU2TRTgawAfWNSvHyVlucw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09292017/26857.png,False,False,False,0,Zac,Dysert,Zac,Zac Dysert,Dysert,26857,331.p.26857,O,QB,3,https://sports.yahoo.com/nfl/players/26857,,,
729,9,WR,nfl.p.26859,Chi,Chicago Bears,nfl.t.3,https://sports.yahoo.com/nfl/teams/chicago/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/yYSAyQ3V9A7V7NLcF6kq0Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212018/26859.png,https://s.yimg.com/iu/api/res/1.2/yYSAyQ3V9A7V7NLcF6kq0Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212018/26859.png,False,False,False,0,Marquess,Wilson,Marquess,Marquess Wilson,Wilson,26859,331.p.26859,O,WR,0,https://sports.yahoo.com/nfl/players/26859,,,
730,4,QB,nfl.p.26860,Sea,Seattle Seahawks,nfl.t.26,https://sports.yahoo.com/nfl/teams/seattle/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/mtd2PxNKBHlrXJBuM35hTQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222017/26860.png,https://s.yimg.com/iu/api/res/1.2/mtd2PxNKBHlrXJBuM35hTQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222017/26860.png,False,False,False,0,B.J.,Daniels,B.J.,B.J. Daniels,Daniels,26860,331.p.26860,O,QB,0,https://sports.yahoo.com/nfl/players/26860,,,
731,11,WR,nfl.p.26861,Bal,Baltimore Ravens,nfl.t.33,https://sports.yahoo.com/nfl/teams/baltimore/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/FjZNzz1atWyhrSc6IbGoRQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20130905/26861.png,https://s.yimg.com/iu/api/res/1.2/FjZNzz1atWyhrSc6IbGoRQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20130905/26861.png,False,False,False,0,Aaron,Mellette,Aaron,Aaron Mellette,Mellette,26861,331.p.26861,O,WR,13,https://sports.yahoo.com/nfl/players/26861,,,
732,9,QB,nfl.p.26872,Atl,Atlanta Falcons,nfl.t.1,https://sports.yahoo.com/nfl/teams/atlanta/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/7.LcPAna61WNK4aoB8EgSw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/26872.png,https://s.yimg.com/iu/api/res/1.2/7.LcPAna61WNK4aoB8EgSw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/26872.png,False,False,False,0,Sean,Renfree,Sean,Sean Renfree,Renfree,26872,331.p.26872,O,QB,0,https://sports.yahoo.com/nfl/players/26872,,,
733,8,RB,nfl.p.26876,NYG,New York Giants,nfl.t.19,https://sports.yahoo.com/nfl/teams/ny-giants/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/4M.7Y.IC6m1gQgD9kKJxDw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/26876.png,https://s.yimg.com/iu/api/res/1.2/4M.7Y.IC6m1gQgD9kKJxDw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/26876.png,False,False,False,0,Michael,Cox,Michael,Michael Cox,Cox,26876,331.p.26876,O,RB,0,https://sports.yahoo.com/nfl/players/26876,,,
734,4,TE,nfl.p.26877,LAR,Los Angeles Rams,nfl.t.14,https://sports.yahoo.com/nfl/teams/la-rams/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/deJIgxLIZ1IuhnwIim4iKA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/26877.png,https://s.yimg.com/iu/api/res/1.2/deJIgxLIZ1IuhnwIim4iKA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/26877.png,False,False,False,0,Justice,Cunningham,Justice,Justice Cunningham,Cunningham,26877,331.p.26877,O,TE,0,https://sports.yahoo.com/nfl/players/26877,,,
735,9,RB,nfl.p.26878,Det,Detroit Lions,nfl.t.8,https://sports.yahoo.com/nfl/teams/detroit/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/rlPhSG1qGjqstIsjO85Q1Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08092019/26878.png,https://s.yimg.com/iu/api/res/1.2/rlPhSG1qGjqstIsjO85Q1Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08092019/26878.png,False,False,False,0,C.J.,Anderson,C.J.,C.J. Anderson,Anderson,26878,331.p.26878,O,RB,0,https://sports.yahoo.com/nfl/players/26878,,,
736,11,WR,nfl.p.26891,Jax,Jacksonville Jaguars,nfl.t.30,https://sports.yahoo.com/nfl/teams/jacksonville/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/PZBH_1Em3Ora84iLrdiQew--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/26891.png,https://s.yimg.com/iu/api/res/1.2/PZBH_1Em3Ora84iLrdiQew--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/26891.png,False,False,False,0,Lamaar,Thomas,Lamaar,Lamaar Thomas,Thomas,26891,331.p.26891,O,WR,0,https://sports.yahoo.com/nfl/players/26891,,,
737,11,WR,nfl.p.26905,Dal,Dallas Cowboys,nfl.t.6,https://sports.yahoo.com/nfl/teams/dallas/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/0bNXGWKRcrVk6_mz3.kTpw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20150904/26905.png,https://s.yimg.com/iu/api/res/1.2/0bNXGWKRcrVk6_mz3.kTpw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20150904/26905.png,False,False,False,0,Reggie,Dunn,Reggie,Reggie Dunn,Dunn,26905,331.p.26905,O,WR,14,https://sports.yahoo.com/nfl/players/26905,,,
738,10,RB,nfl.p.26925,Ind,Indianapolis Colts,nfl.t.11,https://sports.yahoo.com/nfl/teams/indianapolis/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/Qma7Nx9rjQwhKbV52bjOSA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/26925.png,https://s.yimg.com/iu/api/res/1.2/Qma7Nx9rjQwhKbV52bjOSA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/26925.png,False,False,False,0,Michael,Hill,Michael,Michael Hill,Hill,26925,331.p.26925,O,RB,0,https://sports.yahoo.com/nfl/players/26925,,,
739,9,RB,nfl.p.26937,Chi,Chicago Bears,nfl.t.3,https://sports.yahoo.com/nfl/teams/chicago/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/XjHgK8Mw_UiTWei2V7UUyA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/26937.png,https://s.yimg.com/iu/api/res/1.2/XjHgK8Mw_UiTWei2V7UUyA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/26937.png,False,False,False,0,Michael,Ford,Michael,Michael Ford,Ford,26937,331.p.26937,O,RB,0,https://sports.yahoo.com/nfl/players/26937,,,
740,6,WR,nfl.p.26938,KC,Kansas City Chiefs,nfl.t.12,https://sports.yahoo.com/nfl/teams/kansas-city/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/.xTxZS275QsHMxNxybxu3A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/26938.png,https://s.yimg.com/iu/api/res/1.2/.xTxZS275QsHMxNxybxu3A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/26938.png,False,False,False,0,Mark,Harrison,Mark,Mark Harrison,Harrison,26938,331.p.26938,O,WR,22,https://sports.yahoo.com/nfl/players/26938,,,
741,10,WR,nfl.p.26940,Hou,Houston Texans,nfl.t.34,https://sports.yahoo.com/nfl/teams/houston/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/iTfhq7PhveKyBRHpvqqDvw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/26940.1.png,https://s.yimg.com/iu/api/res/1.2/iTfhq7PhveKyBRHpvqqDvw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/26940.1.png,False,False,False,0,Josh,Lenz,Josh,Josh Lenz,Lenz,26940,331.p.26940,O,WR,19,https://sports.yahoo.com/nfl/players/26940,,,
742,7,QB,nfl.p.26949,TB,Tampa Bay Buccaneers,nfl.t.27,https://sports.yahoo.com/nfl/teams/tampa-bay/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/zct7JYbBGMJbjeKfqA9JCA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09082022/26949.png,https://s.yimg.com/iu/api/res/1.2/zct7JYbBGMJbjeKfqA9JCA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09082022/26949.png,False,False,False,0,Ryan,Griffin,Ryan,Ryan Griffin,Griffin,26949,331.p.26949,O,QB,0,https://sports.yahoo.com/nfl/players/26949,,,
743,6,TE,nfl.p.26950,NO,New Orleans Saints,nfl.t.18,https://sports.yahoo.com/nfl/teams/new-orleans/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/10yRFdJnVAp97kBgNJulNQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/26950.png,https://s.yimg.com/iu/api/res/1.2/10yRFdJnVAp97kBgNJulNQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/26950.png,False,False,False,0,Josh,Hill,Josh,Josh Hill,Hill,26950,331.p.26950,O,TE,0,https://sports.yahoo.com/nfl/players/26950,,,
744,12,TE,nfl.p.26955,Pit,Pittsburgh Steelers,nfl.t.23,https://sports.yahoo.com/nfl/teams/pittsburgh/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/c1Cessc1CNAxm3PJdAuWMw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09272017/26955.png,https://s.yimg.com/iu/api/res/1.2/c1Cessc1CNAxm3PJdAuWMw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09272017/26955.png,False,False,False,0,Keavon,Milton,Keavon,Keavon Milton,Milton,26955,331.p.26955,O,TE,76,https://sports.yahoo.com/nfl/players/26955,,,
745,10,TE,nfl.p.26971,Min,Minnesota Vikings,nfl.t.16,https://sports.yahoo.com/nfl/teams/minnesota/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/8Nj_OmsXuLB20DQC7ki.0A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/26971.png,https://s.yimg.com/iu/api/res/1.2/8Nj_OmsXuLB20DQC7ki.0A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/26971.png,False,False,False,0,Ryan,Otten,Ryan,Ryan Otten,Otten,26971,331.p.26971,O,TE,89,https://sports.yahoo.com/nfl/players/26971,,,
746,11,WR,nfl.p.26972,Jax,Jacksonville Jaguars,nfl.t.30,https://sports.yahoo.com/nfl/teams/jacksonville/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/00oH.M0igG_FWnC5DlOQcA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/26972.png,https://s.yimg.com/iu/api/res/1.2/00oH.M0igG_FWnC5DlOQcA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/26972.png,False,False,False,0,Tobais,Palmer,Tobais,Tobais Palmer,Palmer,26972,331.p.26972,O,WR,0,https://sports.yahoo.com/nfl/players/26972,,,
747,7,RB,nfl.p.26973,TB,Tampa Bay Buccaneers,nfl.t.27,https://sports.yahoo.com/nfl/teams/tampa-bay/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/nNjeCaW3rpxMPLX7TWfnig--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20140830/26973.png,https://s.yimg.com/iu/api/res/1.2/nNjeCaW3rpxMPLX7TWfnig--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20140830/26973.png,False,False,False,0,Lonnie,Pryor,Lonnie,Lonnie Pryor,Pryor,26973,331.p.26973,O,RB,28,https://sports.yahoo.com/nfl/players/26973,,,
748,5,QB,nfl.p.26976,Mia,Miami Dolphins,nfl.t.15,https://sports.yahoo.com/nfl/teams/miami/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/2V4HbgeHO43xW8GoZmTMzw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20130923/26976.png,https://s.yimg.com/iu/api/res/1.2/2V4HbgeHO43xW8GoZmTMzw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20130923/26976.png,False,False,False,0,Jordan,Rodgers,Jordan,Jordan Rodgers,Rodgers,26976,331.p.26976,O,QB,3,https://sports.yahoo.com/nfl/players/26976,,,
749,4,QB,nfl.p.26977,Cin,Cincinnati Bengals,nfl.t.4,https://sports.yahoo.com/nfl/teams/cincinnati/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/mDbU_DQifbJzDgBXWqeFbA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/26977.png,https://s.yimg.com/iu/api/res/1.2/mDbU_DQifbJzDgBXWqeFbA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/26977.png,False,False,False,0,Matt,Scott,Matt,Matt Scott,Scott,26977,331.p.26977,O,QB,8,https://sports.yahoo.com/nfl/players/26977,,,
750,11,TE,nfl.p.26991,NYJ,New York Jets,nfl.t.20,https://sports.yahoo.com/nfl/teams/ny-jets/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/GL9enfgXA2LZbEXFuYf8CA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09182017/26991.png,https://s.yimg.com/iu/api/res/1.2/GL9enfgXA2LZbEXFuYf8CA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09182017/26991.png,False,False,False,0,Chris,Pantale,Chris,Chris Pantale,Pantale,26991,331.p.26991,O,TE,86,https://sports.yahoo.com/nfl/players/26991,,,
751,11,WR,nfl.p.26995,NYJ,New York Jets,nfl.t.20,https://sports.yahoo.com/nfl/teams/ny-jets/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/rRAf1bwsvgngmTbzUxTbAA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09152017/26995.png,https://s.yimg.com/iu/api/res/1.2/rRAf1bwsvgngmTbzUxTbAA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09152017/26995.png,False,False,False,0,Ryan,Spadola,Ryan,Ryan Spadola,Spadola,26995,331.p.26995,O,WR,0,https://sports.yahoo.com/nfl/players/26995,,,
